Age,Income,Home_Status,Employment_Length,Loan_Intent,Loan_Grade,Loan_Amount,Interest_Rate,Loan_Status,Loan_Income_Percent,Historical_Default,Credit_History
50,102031,MORTGAGE,9.0,HOMEIMPROVEMENT,D,12000,14.96,0,0.12,Y,11
23,65000,MORTGAGE,7.0,EDUCATION,A,5500,7.88,0,0.08,N,3
34,51000,MORTGAGE,,PERSONAL,A,6400,,0,0.13,N,6
25,70224,MORTGAGE,1.0,EDUCATION,C,21000,13.22,0,0.3,N,4
24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,Y,2
22,42000,RENT,1.0,MEDICAL,B,10000,12.42,0,0.24,N,4
23,38400,RENT,1.0,VENTURE,B,13250,10.99,1,0.35,N,4
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2
24,37000,RENT,5.0,VENTURE,A,9000,7.14,0,0.24,N,2
26,67000,RENT,9.0,VENTURE,A,8000,7.14,0,0.12,N,2
24,90000,RENT,3.0,HOMEIMPROVEMENT,B,15000,11.86,0,0.17,N,2
22,30000,RENT,2.0,DEBTCONSOLIDATION,B,3600,10.99,0,0.12,N,3
27,30000,RENT,1.0,MEDICAL,B,16000,10.0,1,0.53,N,5
23,17000,RENT,0.0,VENTURE,B,1750,10.95,0,0.1,N,3
23,62000,MORTGAGE,2.0,VENTURE,C,5000,13.57,0,0.08,Y,3
24,36000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.14,1,0.17,N,4
26,118000,RENT,1.0,EDUCATION,D,15000,17.58,1,0.13,N,4
23,29004,OWN,1.0,VENTURE,C,2000,13.16,0,0.07,N,3
31,26000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,2400,14.27,0,0.09,N,9
25,60000,RENT,9.0,DEBTCONSOLIDATION,A,9600,7.9,0,0.16,N,2
22,69000,MORTGAGE,0.0,EDUCATION,A,15000,8.49,0,0.22,N,2
22,76800,MORTGAGE,4.0,PERSONAL,A,12000,8.9,0,0.16,N,2
23,26400,RENT,0.0,MEDICAL,A,7000,7.4,0,0.27,N,2
32,155000,RENT,3.0,PERSONAL,C,7500,11.59,0,0.05,Y,5
23,54000,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.98,1,0.22,Y,3
26,58000,RENT,10.0,EDUCATION,C,9600,13.99,0,0.17,Y,4
34,40000,RENT,2.0,PERSONAL,B,13200,12.42,1,0.33,N,8
23,87000,RENT,1.0,DEBTCONSOLIDATION,B,7500,10.33,0,0.09,N,2
24,35000,OWN,1.0,MEDICAL,A,10000,7.9,0,0.29,N,4
23,42000,RENT,3.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.21,N,4
21,45000,MORTGAGE,5.0,PERSONAL,A,10000,7.51,0,0.22,N,2
23,91000,RENT,2.0,EDUCATION,C,16000,14.22,0,0.18,Y,3
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4
29,58800,MORTGAGE,7.0,DEBTCONSOLIDATION,B,5000,11.71,1,0.09,N,6
26,30000,RENT,0.0,HOMEIMPROVEMENT,D,1500,14.61,1,0.05,Y,3
22,24996,RENT,3.0,MEDICAL,D,5000,,1,0.2,Y,3
24,35004,RENT,9.0,PERSONAL,E,10400,,0,0.3,N,2
21,38000,RENT,5.0,VENTURE,B,3500,10.59,0,0.09,N,3
42,85000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,8500,15.58,0,0.1,Y,12
26,74999,RENT,4.0,HOMEIMPROVEMENT,D,16000,17.27,0,0.21,Y,4
21,21600,RENT,0.0,DEBTCONSOLIDATION,B,2000,11.71,1,0.09,N,2
24,65000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6600,10.65,0,0.1,N,2
23,38004,RENT,5.0,VENTURE,A,5000,6.91,0,0.13,N,2
28,57000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,13000,9.63,0,0.23,N,5
28,116000,OWN,7.0,VENTURE,C,12000,13.49,0,0.1,Y,6
23,26000,OWN,7.0,PERSONAL,B,2000,10.36,0,0.08,N,2
25,65000,RENT,2.0,DEBTCONSOLIDATION,B,4200,,0,0.06,N,2
22,120000,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.1,N,4
28,20000,RENT,5.0,EDUCATION,B,4000,10.99,0,0.2,N,10
29,63000,MORTGAGE,5.0,MEDICAL,B,7400,10.99,0,0.12,N,10
26,42000,RENT,2.0,PERSONAL,C,10800,13.99,1,0.26,N,2
26,60000,RENT,1.0,PERSONAL,B,12000,10.62,0,0.2,N,4
22,60000,RENT,4.0,PERSONAL,A,9600,7.9,0,0.16,N,3
23,62900,RENT,7.0,MEDICAL,D,5000,14.84,1,0.07,N,4
23,78500,RENT,7.0,MEDICAL,C,20000,13.85,0,0.25,Y,4
31,82524,MORTGAGE,4.0,VENTURE,A,12000,6.62,0,0.15,N,8
25,33000,RENT,6.0,PERSONAL,B,3000,10.95,0,0.09,N,4
38,35000,OWN,5.0,EDUCATION,D,1800,16.49,0,0.05,Y,12
32,35000,RENT,2.0,VENTURE,B,6000,,0,0.17,N,9
26,31200,RENT,4.0,PERSONAL,C,8325,13.49,0,0.27,N,3
24,113676,MORTGAGE,8.0,EDUCATION,A,7200,6.99,0,0.06,N,2
21,42000,RENT,5.0,VENTURE,D,1000,15.58,1,0.02,N,4
24,54731,RENT,2.0,DEBTCONSOLIDATION,B,3200,11.83,0,0.06,N,2
27,189000,MORTGAGE,2.0,VENTURE,D,5125,14.84,0,0.03,Y,6
44,99000,MORTGAGE,5.0,EDUCATION,C,10000,12.68,0,0.1,N,11
27,75000,MORTGAGE,4.0,VENTURE,B,6625,,0,0.09,N,9
22,33000,RENT,3.0,HOMEIMPROVEMENT,B,6000,,1,0.18,N,4
27,60132,RENT,11.0,VENTURE,B,10000,10.62,0,0.17,N,10
22,80000,RENT,1.0,EDUCATION,A,6000,,0,0.07,N,2
26,49200,OWN,11.0,HOMEIMPROVEMENT,B,10750,11.11,0,0.22,N,3
32,572400,RENT,16.0,MEDICAL,B,16000,9.76,0,0.03,N,5
24,52000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.0,0,0.29,N,2
27,23400,RENT,5.0,EDUCATION,D,7000,15.7,1,0.3,Y,5
24,51000,OWN,8.0,HOMEIMPROVEMENT,A,9000,7.14,0,0.18,N,3
29,46873,MORTGAGE,9.0,PERSONAL,A,11200,7.14,0,0.24,N,6
25,82000,RENT,2.0,PERSONAL,A,9200,6.03,0,0.11,N,3
41,105000,MORTGAGE,4.0,VENTURE,B,21000,10.25,0,0.2,N,15
22,36000,RENT,4.0,EDUCATION,C,10000,13.48,0,0.28,Y,4
30,16500,RENT,0.0,VENTURE,C,4000,14.22,1,0.24,Y,7
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4
26,35000,RENT,0.0,DEBTCONSOLIDATION,D,8000,15.31,1,0.23,Y,2
30,59004,RENT,3.0,HOMEIMPROVEMENT,D,14000,15.28,0,0.24,N,10
23,60000,MORTGAGE,5.0,MEDICAL,C,22000,13.06,0,0.37,Y,3
26,22480,RENT,0.0,HOMEIMPROVEMENT,A,7000,8.0,1,0.31,N,4
22,62500,RENT,0.0,PERSONAL,C,11100,,0,0.18,Y,3
23,30159,RENT,0.0,EDUCATION,B,5000,11.12,0,0.17,N,2
25,45000,RENT,4.0,PERSONAL,B,8000,10.38,0,0.18,N,3
33,28200,RENT,2.0,EDUCATION,C,9000,,1,0.32,N,8
28,24996,MORTGAGE,6.0,PERSONAL,A,6000,5.99,0,0.24,N,7
23,140000,RENT,5.0,DEBTCONSOLIDATION,B,12000,11.12,0,0.09,N,3
39,44531,RENT,0.0,DEBTCONSOLIDATION,B,15000,12.53,1,0.34,N,13
33,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,6.76,0,0.04,N,6
28,66920,RENT,12.0,MEDICAL,C,5000,14.26,0,0.07,N,6
27,78000,OWN,3.0,MEDICAL,D,12000,15.58,0,0.15,N,7
29,100000,OWN,13.0,PERSONAL,A,10000,6.92,0,0.1,N,8
25,44400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.14,N,2
23,47800,MORTGAGE,4.0,MEDICAL,B,18000,10.95,1,0.38,N,3
35,350000,MORTGAGE,10.0,VENTURE,D,35000,17.49,0,0.1,N,7
31,741600,MORTGAGE,3.0,MEDICAL,B,12000,10.25,0,0.02,N,6
61,85000,MORTGAGE,11.0,PERSONAL,B,9000,9.99,0,0.11,N,22
27,40000,RENT,3.0,PERSONAL,A,3000,7.05,0,0.07,N,8
32,70000,OWN,12.0,VENTURE,A,3000,7.49,0,0.04,N,5
41,54000,RENT,5.0,MEDICAL,C,10000,13.23,0,0.19,Y,17
27,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,14500,10.75,0,0.18,N,6
40,100010,MORTGAGE,11.0,PERSONAL,B,8000,9.99,0,0.08,N,17
22,28000,MORTGAGE,6.0,PERSONAL,B,10000,10.99,0,0.36,N,3
45,125000,MORTGAGE,14.0,PERSONAL,B,10000,,0,0.08,N,12
26,68000,RENT,10.0,EDUCATION,B,20000,10.75,0,0.29,N,4
22,44004,MORTGAGE,3.0,EDUCATION,D,9000,14.11,1,0.2,N,4
21,20004,OWN,2.0,MEDICAL,B,2500,9.63,0,0.12,N,2
24,98400,MORTGAGE,0.0,EDUCATION,C,8000,12.68,0,0.08,N,2
33,113000,MORTGAGE,15.0,MEDICAL,C,5000,13.49,0,0.04,Y,9
34,55000,MORTGAGE,6.0,EDUCATION,C,5000,13.43,0,0.09,Y,10
27,97000,MORTGAGE,4.0,PERSONAL,C,8275,10.59,1,0.09,Y,5
27,53000,MORTGAGE,3.0,EDUCATION,C,6400,13.11,0,0.12,Y,8
24,86000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,16000,11.12,0,0.19,N,3
22,53000,MORTGAGE,6.0,EDUCATION,E,10000,17.39,0,0.19,N,3
35,97500,MORTGAGE,19.0,MEDICAL,A,8000,5.42,0,0.08,N,9
23,70800,MORTGAGE,6.0,EDUCATION,D,9600,,0,0.14,N,4
21,26400,RENT,2.0,EDUCATION,C,5000,13.49,0,0.19,Y,2
34,35000,RENT,9.0,EDUCATION,A,8000,,0,0.23,N,10
22,22800,RENT,,PERSONAL,B,9200,9.88,1,0.4,N,2
25,90000,MORTGAGE,3.0,VENTURE,B,25000,10.39,0,0.28,N,3
31,55000,RENT,2.0,MEDICAL,B,10000,12.42,0,0.18,N,7
22,27120,RENT,5.0,DEBTCONSOLIDATION,C,9250,13.11,1,0.34,Y,4
23,96000,OTHER,3.0,EDUCATION,E,12000,,0,0.13,Y,2
22,36000,RENT,0.0,PERSONAL,A,4000,8.94,0,0.11,N,4
26,50000,OWN,10.0,PERSONAL,A,14400,7.49,0,0.29,N,4
22,39000,RENT,0.0,DEBTCONSOLIDATION,D,2000,14.84,1,0.05,Y,2
31,75000,MORTGAGE,6.0,VENTURE,A,3000,8.49,0,0.04,N,5
34,60000,MORTGAGE,4.0,PERSONAL,B,10000,9.88,0,0.17,N,8
23,57960,RENT,0.0,PERSONAL,C,7000,13.04,0,0.12,Y,4
34,138000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,11.12,0,0.18,N,6
30,80000,RENT,5.0,PERSONAL,B,13600,12.42,0,0.17,N,9
31,80000,RENT,15.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.15,N,5
24,99996,RENT,0.0,HOMEIMPROVEMENT,C,20000,14.22,0,0.2,Y,3
23,26496,RENT,1.0,DEBTCONSOLIDATION,C,2000,13.61,0,0.08,N,4
34,80000,RENT,6.0,EDUCATION,C,14000,14.27,0,0.17,Y,7
30,55000,MORTGAGE,0.0,PERSONAL,C,6000,12.99,0,0.11,Y,6
23,40000,RENT,1.0,EDUCATION,C,9000,12.61,0,0.23,Y,2
28,130000,RENT,0.0,HOMEIMPROVEMENT,C,3000,14.22,0,0.02,N,8
29,46000,RENT,4.0,MEDICAL,B,12000,10.74,0,0.26,N,10
35,51000,RENT,8.0,DEBTCONSOLIDATION,C,8000,13.11,0,0.16,Y,10
37,17520,RENT,1.0,VENTURE,A,3000,,1,0.17,N,16
35,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,10000,13.43,1,0.33,N,7
21,44000,RENT,5.0,DEBTCONSOLIDATION,B,8500,11.49,1,0.19,N,2
22,55000,RENT,7.0,EDUCATION,B,6000,9.25,0,0.11,N,3
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y,2
41,28000,OWN,9.0,EDUCATION,A,2000,7.74,0,0.07,N,16
29,105000,MORTGAGE,13.0,PERSONAL,C,5000,12.53,0,0.05,N,9
37,27000,RENT,2.0,HOMEIMPROVEMENT,A,8500,8.49,1,0.31,N,17
26,155000,MORTGAGE,4.0,MEDICAL,A,18000,6.99,0,0.12,N,4
24,92000,OWN,4.0,MEDICAL,B,7200,9.88,0,0.08,N,2
28,78000,MORTGAGE,4.0,VENTURE,D,10000,15.99,1,0.13,Y,7
25,129600,MORTGAGE,0.0,PERSONAL,B,3000,11.12,0,0.02,N,3
23,70000,RENT,2.0,EDUCATION,C,20500,13.16,0,0.29,Y,3
54,170000,MORTGAGE,12.0,PERSONAL,A,11000,6.62,0,0.06,N,20
23,69000,MORTGAGE,0.0,PERSONAL,B,2500,9.64,1,0.04,N,3
28,103992,MORTGAGE,3.0,PERSONAL,B,18000,10.99,0,0.17,N,7
26,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.17,N,4
23,48000,RENT,5.0,VENTURE,B,8000,,0,0.17,N,2
45,64000,MORTGAGE,3.0,PERSONAL,A,6000,7.29,0,0.09,N,12
38,64000,RENT,4.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.08,N,16
22,42000,RENT,6.0,PERSONAL,C,10000,,0,0.24,Y,4
37,92000,RENT,0.0,VENTURE,B,21000,11.63,0,0.23,N,15
30,105000,MORTGAGE,12.0,EDUCATION,A,12000,7.88,0,0.11,N,6
23,42996,MORTGAGE,2.0,VENTURE,D,8500,,0,0.2,Y,4
27,122000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.07,N,6
26,75000,MORTGAGE,9.0,EDUCATION,C,4000,12.99,0,0.05,N,2
24,36000,MORTGAGE,8.0,PERSONAL,C,3500,13.06,0,0.1,Y,3
22,90000,RENT,5.0,PERSONAL,B,20000,,0,0.22,N,4
27,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,,0,0.13,N,9
22,46800,RENT,5.0,DEBTCONSOLIDATION,B,2800,10.37,0,0.06,N,3
28,70000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,5000,6.99,0,0.07,N,7
30,84000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6000,,0,0.07,N,6
25,50000,RENT,9.0,HOMEIMPROVEMENT,B,6075,10.0,0,0.12,N,2
22,35325,RENT,2.0,EDUCATION,D,6500,15.95,1,0.18,N,3
32,100000,RENT,3.0,HOMEIMPROVEMENT,C,5000,,0,0.05,N,6
32,37500,RENT,6.0,MEDICAL,A,5000,6.03,0,0.13,N,9
23,70000,RENT,4.0,EDUCATION,B,6000,11.49,0,0.09,N,4
22,42996,RENT,2.0,DEBTCONSOLIDATION,C,14400,,1,0.33,Y,4
32,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.03,N,8
36,45000,MORTGAGE,2.0,EDUCATION,A,7000,7.14,0,0.16,N,14
26,137000,MORTGAGE,3.0,EDUCATION,B,3500,12.18,0,0.03,N,2
28,18000,OWN,12.0,VENTURE,C,3500,14.22,1,0.19,N,5
35,56000,RENT,5.0,EDUCATION,B,10000,12.42,0,0.18,N,5
33,37000,MORTGAGE,2.0,PERSONAL,B,13000,10.36,0,0.35,N,7
24,57996,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2400,11.89,0,0.04,N,4
33,72000,MORTGAGE,6.0,VENTURE,A,4250,5.42,0,0.06,N,5
21,41000,RENT,4.0,DEBTCONSOLIDATION,B,8000,9.91,1,0.2,N,4
22,140000,MORTGAGE,6.0,VENTURE,A,20000,6.91,0,0.14,N,3
22,29534,RENT,1.0,EDUCATION,B,4800,11.99,0,0.16,N,4
45,140000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,7000,7.29,0,0.05,N,17
34,58000,OWN,8.0,MEDICAL,A,3000,6.76,0,0.05,N,10
36,50000,RENT,6.0,VENTURE,C,7200,13.98,0,0.14,N,17
30,76404,MORTGAGE,14.0,MEDICAL,A,12000,6.54,0,0.16,N,5
67,200000,MORTGAGE,2.0,PERSONAL,C,3000,10.28,0,0.01,N,26
33,18720,OWN,0.0,MEDICAL,C,3500,13.16,1,0.19,N,5
24,80400,MORTGAGE,5.0,VENTURE,A,12000,5.79,0,0.15,N,3
23,66000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4000,15.62,1,0.06,Y,4
31,32000,OWN,10.0,VENTURE,B,12375,9.91,0,0.39,N,7
23,81600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9000,7.49,0,0.11,N,4
22,34800,RENT,6.0,DEBTCONSOLIDATION,D,2000,16.89,1,0.06,Y,4
22,20796,RENT,1.0,DEBTCONSOLIDATION,D,10775,15.37,1,0.52,Y,2
29,90000,RENT,4.0,VENTURE,B,12000,10.74,0,0.13,N,10
24,60000,RENT,1.0,VENTURE,B,9000,11.58,0,0.15,N,3
22,58650,RENT,6.0,MEDICAL,D,16800,16.77,1,0.24,N,2
41,21000,RENT,0.0,MEDICAL,B,3000,,0,0.14,N,15
26,39996,OWN,10.0,VENTURE,C,7000,13.57,0,0.18,Y,3
23,36000,RENT,,DEBTCONSOLIDATION,A,5000,6.17,0,0.14,N,2
30,143500,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,11.89,0,0.14,N,8
26,110000,RENT,10.0,EDUCATION,A,28000,8.9,0,0.25,N,2
28,53000,RENT,12.0,MEDICAL,C,1200,,0,0.02,Y,8
24,57000,RENT,0.0,PERSONAL,A,13500,6.92,0,0.24,N,2
23,85000,RENT,5.0,MEDICAL,C,6700,15.23,0,0.08,Y,2
26,52800,RENT,4.0,VENTURE,B,8975,10.99,0,0.17,N,2
21,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.92,0,0.2,N,4
27,44000,RENT,5.0,EDUCATION,B,13650,10.65,1,0.31,N,7
45,85000,RENT,0.0,PERSONAL,C,26000,14.27,1,0.31,Y,15
23,34800,RENT,6.0,VENTURE,A,6600,7.49,0,0.19,N,2
22,33000,RENT,,DEBTCONSOLIDATION,C,9800,,1,0.3,N,2
23,30000,RENT,4.0,EDUCATION,C,8125,12.68,0,0.27,N,3
48,31824,RENT,18.0,MEDICAL,D,8800,15.62,1,0.28,N,11
24,38000,OWN,0.0,VENTURE,C,8500,13.11,0,0.22,N,2
21,45192,MORTGAGE,0.0,PERSONAL,B,11700,10.74,0,0.26,N,2
29,39960,MORTGAGE,13.0,EDUCATION,D,11000,16.49,0,0.28,N,6
28,288000,MORTGAGE,12.0,VENTURE,G,18000,22.48,1,0.06,Y,9
27,76000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,12000,,0,0.16,N,6
44,73500,OWN,2.0,VENTURE,B,20000,12.18,0,0.27,N,17
22,57000,MORTGAGE,1.0,VENTURE,A,3200,5.99,0,0.06,N,4
22,39996,RENT,0.0,PERSONAL,B,7500,11.86,0,0.19,N,3
48,60000,MORTGAGE,0.0,VENTURE,A,2500,7.29,0,0.04,N,13
41,45000,RENT,2.0,MEDICAL,C,16000,12.99,1,0.36,N,14
23,19200,MORTGAGE,7.0,MEDICAL,A,3000,,1,0.16,N,4
22,130000,MORTGAGE,3.0,VENTURE,B,24250,12.18,0,0.19,N,4
22,240000,OWN,6.0,PERSONAL,B,25000,,0,0.1,N,2
27,35000,MORTGAGE,3.0,MEDICAL,E,6000,16.69,1,0.17,N,8
35,88000,MORTGAGE,18.0,MEDICAL,B,9800,12.69,0,0.11,N,10
28,41000,RENT,0.0,VENTURE,B,3000,11.11,0,0.07,N,6
43,145000,MORTGAGE,1.0,VENTURE,A,20000,6.91,0,0.14,N,17
25,221004,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11900,14.42,1,0.05,Y,3
23,60000,RENT,8.0,VENTURE,A,7500,9.07,0,0.13,N,2
22,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000,6.03,0,0.18,N,3
22,30000,RENT,6.0,MEDICAL,B,9150,10.59,0,0.3,N,2
21,84000,RENT,5.0,VENTURE,A,7200,8.49,0,0.09,N,2
23,52800,RENT,4.0,VENTURE,C,14000,14.27,0,0.27,N,4
24,80000,MORTGAGE,8.0,PERSONAL,D,25000,14.46,0,0.31,Y,2
25,41508,MORTGAGE,9.0,EDUCATION,C,1600,13.11,0,0.04,Y,3
38,65000,RENT,4.0,HOMEIMPROVEMENT,C,4500,13.43,0,0.07,N,12
29,65000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.18,N,10
28,103000,RENT,0.0,EDUCATION,D,8000,14.61,1,0.08,N,10
23,86250,MORTGAGE,5.0,VENTURE,A,20000,6.91,0,0.23,N,2
23,19200,OWN,,PERSONAL,A,6000,6.54,1,0.31,N,2
23,25000,RENT,7.0,VENTURE,A,6000,7.51,0,0.24,N,2
28,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,F,25000,19.41,1,0.36,Y,5
24,42000,OWN,7.0,MEDICAL,A,3000,7.51,0,0.07,N,2
22,118812,MORTGAGE,6.0,MEDICAL,C,15000,13.35,0,0.13,N,2
25,70000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,16000,12.18,0,0.23,N,4
22,40000,RENT,,EDUCATION,A,5000,8.9,0,0.13,N,2
36,45600,MORTGAGE,8.0,MEDICAL,A,18000,6.91,0,0.39,N,11
23,54000,RENT,4.0,EDUCATION,C,11200,13.99,0,0.21,Y,2
36,76800,MORTGAGE,18.0,PERSONAL,A,6200,5.99,0,0.08,N,17
23,84500,MORTGAGE,3.0,VENTURE,A,10000,7.51,0,0.12,N,4
22,54996,RENT,6.0,EDUCATION,C,2500,14.35,0,0.05,Y,4
22,60000,RENT,0.0,MEDICAL,B,15000,11.71,0,0.25,N,4
32,162000,RENT,5.0,VENTURE,A,20000,6.99,0,0.12,N,9
45,75000,MORTGAGE,7.0,MEDICAL,C,10000,14.27,0,0.13,N,17
25,35000,RENT,2.0,PERSONAL,A,7000,8.94,0,0.2,N,3
25,15000,OWN,9.0,VENTURE,A,2000,6.91,0,0.13,N,3
25,65000,MORTGAGE,2.0,MEDICAL,B,10000,10.75,0,0.15,N,4
23,19000,RENT,2.0,EDUCATION,C,6000,10.59,1,0.32,N,2
23,65000,MORTGAGE,2.0,EDUCATION,B,20000,12.18,0,0.31,N,4
27,54000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,6000,14.27,0,0.11,Y,7
32,38052,RENT,16.0,VENTURE,B,3000,11.49,0,0.08,N,6
26,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,,0,0.21,N,3
23,80700,RENT,7.0,MEDICAL,B,20000,11.71,0,0.25,N,2
26,39990,MORTGAGE,3.0,HOMEIMPROVEMENT,C,2400,14.27,0,0.06,Y,2
29,195000,MORTGAGE,5.0,VENTURE,C,3600,14.26,1,0.02,N,7
31,121000,MORTGAGE,15.0,DEBTCONSOLIDATION,C,25000,12.73,0,0.21,Y,9
32,40000,MORTGAGE,4.0,VENTURE,A,7500,5.99,0,0.19,N,8
28,31200,RENT,5.0,MEDICAL,B,15000,11.83,1,0.48,N,9
33,80000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,6000,7.88,0,0.07,N,10
27,60000,MORTGAGE,,DEBTCONSOLIDATION,B,4000,9.91,0,0.07,N,7
22,50004,RENT,2.0,DEBTCONSOLIDATION,A,4000,6.92,0,0.08,N,2
35,218000,RENT,4.0,DEBTCONSOLIDATION,D,7000,14.11,1,0.03,Y,9
32,54000,MORTGAGE,12.0,PERSONAL,A,3500,7.88,0,0.06,N,6
39,30000,MORTGAGE,14.0,MEDICAL,D,7200,14.96,1,0.24,Y,11
28,30000,RENT,4.0,EDUCATION,B,3900,11.99,0,0.13,N,9
23,44000,RENT,2.0,PERSONAL,C,6000,14.22,0,0.14,Y,3
22,48000,MORTGAGE,6.0,MEDICAL,B,3800,,0,0.08,N,2
24,56496,RENT,5.0,EDUCATION,A,2000,9.32,0,0.04,N,3
35,135000,MORTGAGE,12.0,EDUCATION,C,10000,13.16,0,0.07,Y,7
31,45996,RENT,10.0,VENTURE,C,8800,12.84,0,0.19,Y,10
23,120000,RENT,0.0,DEBTCONSOLIDATION,C,10000,11.66,0,0.08,N,2
29,84996,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6000,7.68,0,0.07,N,8
37,156000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,4000,8.49,0,0.03,N,15
21,23000,MORTGAGE,2.0,MEDICAL,A,7000,8.9,0,0.3,N,3
26,111917,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.22,N,3
23,94940,MORTGAGE,4.0,VENTURE,A,2000,5.42,0,0.02,N,3
27,31416,OWN,0.0,VENTURE,B,8000,11.12,0,0.25,N,5
22,30000,RENT,0.0,DEBTCONSOLIDATION,A,2800,6.54,0,0.09,N,3
44,45000,RENT,0.0,VENTURE,B,15775,10.99,1,0.35,N,12
30,53000,RENT,7.0,PERSONAL,B,15000,10.62,0,0.28,N,8
21,60000,MORTGAGE,0.0,MEDICAL,C,10000,,0,0.17,Y,4
27,101000,MORTGAGE,1.0,PERSONAL,D,20000,,0,0.2,N,8
22,10200,RENT,4.0,VENTURE,C,3250,,1,0.32,Y,2
22,31500,RENT,5.0,EDUCATION,B,13200,11.71,1,0.42,N,4
24,22044,RENT,3.0,HOMEIMPROVEMENT,E,4375,16.4,1,0.2,Y,3
26,113000,MORTGAGE,2.0,MEDICAL,B,3200,,0,0.03,N,3
26,100000,MORTGAGE,11.0,PERSONAL,C,15000,13.99,0,0.15,N,4
27,72000,MORTGAGE,9.0,PERSONAL,D,22000,17.58,0,0.31,Y,6
26,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,N,3
33,35000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,,0,0.17,N,9
27,46028,MORTGAGE,8.0,DEBTCONSOLIDATION,B,18000,10.74,0,0.39,N,9
22,93600,MORTGAGE,6.0,EDUCATION,B,5000,9.99,0,0.05,N,2
30,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,7.9,0,0.07,N,7
22,40000,RENT,3.0,DEBTCONSOLIDATION,A,1000,7.9,0,0.03,N,4
38,55550,MORTGAGE,1.0,HOMEIMPROVEMENT,A,22500,7.49,0,0.41,N,12
22,33996,RENT,1.0,DEBTCONSOLIDATION,B,8000,10.51,1,0.24,N,3
22,28800,OWN,2.0,PERSONAL,A,2000,,0,0.07,N,2
22,36396,MORTGAGE,6.0,EDUCATION,B,5500,11.12,0,0.15,N,3
28,98000,MORTGAGE,6.0,MEDICAL,A,1000,7.74,0,0.01,N,9
21,18000,RENT,1.0,EDUCATION,A,2000,5.42,0,0.11,N,3
28,64600,RENT,3.0,PERSONAL,C,10000,13.48,0,0.15,Y,7
28,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,19200,9.91,0,0.48,N,6
23,61200,MORTGAGE,2.0,VENTURE,A,9000,,0,0.15,N,2
32,45000,RENT,9.0,MEDICAL,A,12000,7.88,0,0.27,N,6
23,68000,RENT,1.0,PERSONAL,E,14400,17.99,1,0.21,Y,3
